variable,beta,std_error,tval,pval,dep_var,clustering,weighted,model_id,n_obs,r2,r2_proj,sample,controls,naf2_fe
destinationTRUE,-0.01663376664630143,0.0015585800912844843,-10.672384909390777,2.118163716830505e-18,fe0215_mlo_le,minmax_year,FALSE,31038,661478,0.21362118199741442,0.09050663739278841,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
originTRUE,0.014617249068961002,0.00490848076964676,2.9779578967389813,0.003610912266337282,fe0215_mlo_le,minmax_year,FALSE,31038,661478,0.21362118199741442,0.09050663739278841,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
ln_apl_mean_0215,0.07290779224443174,0.008997636325963206,8.102993897858711,1.0966139930181225e-12,fe0215_mlo_le,minmax_year,FALSE,31038,661478,0.21362118199741442,0.09050663739278841,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
ln_emp_mean_0215,0.035109467057037255,9.103278428350984e-4,38.56793718150305,1.989566311087528e-63,fe0215_mlo_le,minmax_year,FALSE,31038,661478,0.21362118199741442,0.09050663739278841,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
destinationTRUE,0.08180773356745547,0.0033513870549057106,24.41011206023086,7.446653292084495e-45,fe0215_mlo,minmax_year,FALSE,31039,661478,0.013498675465171028,0.004456617041805999,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
originTRUE,0.10349478948679137,0.0036363031464496814,28.46154055880597,6.810049777257297e-51,fe0215_mlo,minmax_year,FALSE,31039,661478,0.013498675465171028,0.004456617041805999,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
destinationTRUE,0.05119157907594083,0.004831450300805772,10.595489115846496,3.1444613453411352e-18,fe0215_mlo,minmax_year,FALSE,31040,661478,0.1417361915870019,0.00251267472661143,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
originTRUE,0.0824227591649491,0.002040124363982816,40.400850369749,2.1463711390849982e-65,fe0215_mlo,minmax_year,FALSE,31040,661478,0.1417361915870019,0.00251267472661143,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
destinationTRUE,0.03375565787227469,0.005842700738869734,5.7774066105608375,7.972959648003102e-8,fe0215_mlo,minmax_year,TRUE,31041,661478,0.037642766260261085,0.012161934867187418,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
originTRUE,0.015304388312210293,0.009676234744220583,1.5816470679725179,0.11676671622067147,fe0215_mlo,minmax_year,TRUE,31041,661478,0.037642766260261085,0.012161934867187418,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
destinationTRUE,0.03419601808182053,0.0022197718062185365,15.405195248458766,1.35156234251253e-28,fe0215_mlo,minmax_year,TRUE,31042,661478,0.22075246829628248,0.016715142202964883,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
