variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
cgt_siren0912,-9.128629568896283e-4,0.001565122590102169,-0.5832533263928149,0.5613432406230225,fe0215_le,~minmax_year,12,7270,7270,0.031087163546462016,0.01989599106863793,0.013253910849790551,0.012979280710867513,le5_panelsize20-elec-one,fe0215_le~cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.009965728822775976,8.850144197848894e-4,11.26052706033675,3.0156584864510365e-18,fe0215_le,~minmax_year,12,7270,7270,0.031087163546462016,0.01989599106863793,0.013253910849790551,0.012979280710867513,le5_panelsize20-elec-one,fe0215_le~cgt_siren0912+ln_emp_mean_0215 | minmax_year
cgt_siren0912,0.005180629930384076,0.001451502335587624,3.5691502544408635,6.054263576218999e-4,fe0215_le,~minmax_year,12,7270,7270,0.14980132702647708,0.13986163481634828,0.1341530589810176,0.13379153624990314,le5_panelsize20-elec-one,fe0215_le~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.006279344962898005,8.435455917535438e-4,7.443990015814846,9.260198986705573e-11,fe0215_le,~minmax_year,12,7270,7270,0.14980132702647708,0.13986163481634828,0.1341530589810176,0.13379153624990314,le5_panelsize20-elec-one,fe0215_le~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06897745701887596,0.01066450568193872,6.46794695188689,7.0279861992139144e-9,fe0215_le,~minmax_year,12,7270,7270,0.14980132702647708,0.13986163481634828,0.1341530589810176,0.13379153624990314,le5_panelsize20-elec-one,fe0215_le~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
cgt_siren0912,-0.003664613078288121,0.0015623222501104192,-2.345619207579691,0.02144149725942436,fe0215_le,~minmax_year,12,7270,7270,0.22723992132652016,0.21029199889251715,2.585991559960199e-4,1.1804785544156093e-4,le5_panelsize20-elec-one,fe0215_le~cgt_siren0912 | minmax_year+naf2d_num_main
bnuls_siren0912,-0.10148570788575981,0.007214236032180726,-14.0674227226639,1.8715576014965096e-23,fe0215_le,~minmax_year,12,7270,7270,0.031226756136928158,0.020173548122906726,0.01339607270123322,0.013258796518222371,le5_panelsize20-elec-one,fe0215_le~bnuls_siren0912 | minmax_year
bnuls_siren0912,-0.0797725795827113,0.005906990527770112,-13.504775267148673,1.9229847878941982e-22,fe0215_le,~minmax_year,12,7270,7270,0.038587167411717416,0.027482621752821346,0.0208919554748781,0.020619451148542134,le5_panelsize20-elec-one,fe0215_le~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.007799255413909382,7.588814169271323e-4,10.277304516811308,2.4299055132516546e-16,fe0215_le,~minmax_year,12,7270,7270,0.038587167411717416,0.027482621752821346,0.0208919554748781,0.020619451148542134,le5_panelsize20-elec-one,fe0215_le~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
bnuls_siren0912,-0.05803023813740892,0.006843362384439628,-8.479784479827858,8.488652193756287e-13,fe0215_le,~minmax_year,12,7270,7270,0.15334604963595666,0.14344779885925796,0.13776302371719418,0.13740300827824525,le5_panelsize20-elec-one,fe0215_le~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.004762978043820657,7.415014741370807e-4,6.423423566842606,8.532317498582843e-9,fe0215_le,~minmax_year,12,7270,7270,0.15334604963595666,0.14344779885925796,0.13776302371719418,0.13740300827824525,le5_panelsize20-elec-one,fe0215_le~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06782007709263357,0.010465495015382036,6.480350618193653,6.657864837173506e-9,fe0215_le,~minmax_year,12,7270,7270,0.15334604963595666,0.14344779885925796,0.13776302371719418,0.13740300827824525,le5_panelsize20-elec-one,fe0215_le~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
bnuls_siren0912,-0.0776427751468883,0.007780692052098148,-9.978903499458134,9.335019919005587e-16,fe0215_le,~minmax_year,12,7270,7270,0.2344327022735907,0.21764252956934216,0.009564101728453678,0.009424858666697622,le5_panelsize20-elec-one,fe0215_le~bnuls_siren0912 | minmax_year+naf2d_num_main
shinscrit_carence_siren0912,-0.04151255213553607,0.018693332873473186,-2.2207143272158034,0.029163084241325812,fe0215_god2,~minmax_year,12,7270,7270,0.10009085821844566,0.08982335444411871,0.001363114697841894,0.0012241642476815695,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_carence_siren0912 | minmax_year
shinscrit_carence_siren0912,-0.07655926907377474,0.014615245852486363,-5.238315512889602,1.2558678059006899e-6,fe0215_god2,~minmax_year,12,7270,7270,0.13319093696550988,0.12317908722547888,0.03809455569396869,0.037826839177323546,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.009367847555786088,0.0014900694910736567,-6.2868528024395465,1.5431452118117513e-8,fe0215_god2,~minmax_year,12,7270,7270,0.13319093696550988,0.12317908722547888,0.03809455569396869,0.037826839177323546,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.05488933932812414,0.011598618348497711,-4.732403263810605,9.280840210831343e-6,fe0215_god2,~minmax_year,12,7270,7270,0.22778021795914372,0.2187521787536556,0.14306109127938305,0.14270328797720333,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.009611644855282736,0.0015085357113657331,-6.371506344109652,1.0692605921097445e-8,fe0215_god2,~minmax_year,12,7270,7270,0.22778021795914372,0.2187521787536556,0.14306109127938305,0.14270328797720333,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06681099026999626,0.008005151139084081,8.345999857991503,1.560298883117903e-12,fe0215_god2,~minmax_year,12,7270,7270,0.22778021795914372,0.2187521787536556,0.14306109127938305,0.14270328797720333,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.055247197241634405,0.004861967976271037,-11.363134745286231,1.916521444743346e-18,fe0215_god2,~minmax_year,12,7270,7270,0.34249300712654585,0.32807277784378763,0.0030464700978724,0.0029063107375599806,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_carence_siren0912 | minmax_year+naf2d_num_main
participation_siren0912,0.034653420311865905,0.022332045998446272,1.5517351305060396,0.12462426420739038,fe0215_god2,~minmax_year,12,7270,7270,0.10238884270294979,0.09214755775813854,0.003913207770054328,0.0037746121401350807,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~participation_siren0912 | minmax_year
participation_siren0912,0.04556942735640709,0.02142427084599095,2.127000152489873,0.03646268127726512,fe0215_god2,~minmax_year,12,7270,7270,0.13515412315112985,0.12516494867597594,0.04027312022526652,0.04000601004442195,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~participation_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.009248472026980387,0.0014030571148577026,-6.591657551958149,4.092095328225831e-9,fe0215_god2,~minmax_year,12,7270,7270,0.13515412315112985,0.12516494867597594,0.04027312022526652,0.04000601004442195,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~participation_siren0912+ln_emp_mean_0215 | minmax_year
participation_siren0912,0.048153103930978526,0.019524631522602004,2.4662746579998593,0.015763299225771042,fe0215_god2,~minmax_year,12,7270,7270,0.23243087139734886,0.22345720308800687,0.14822196124782738,0.14786631279740892,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.009669557987278718,0.0014116073915858706,-6.850033546803301,1.3114523634631749e-9,fe0215_god2,~minmax_year,12,7270,7270,0.23243087139734886,0.22345720308800687,0.14822196124782738,0.14786631279740892,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06764371329004429,0.007980039480955443,8.476613862810785,8.612039796978638e-13,fe0215_god2,~minmax_year,12,7270,7270,0.23243087139734886,0.22345720308800687,0.14822196124782738,0.14786631279740892,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
participation_siren0912,0.01826398503298225,0.008457291138392935,2.15955496081607,0.033764544316658256,fe0215_god2,~minmax_year,12,7270,7270,0.3411269658307199,0.32667677697504616,9.751922154669357e-4,8.347416590512857e-4,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~participation_siren0912 | minmax_year+naf2d_num_main
shinscrit_sup10cgt_siren0912,-0.02678147917068192,0.020301506981326597,-1.319186757678414,0.19082376535156104,fe0215_god2,~minmax_year,12,7270,7270,0.1061665516913769,0.09596836847705847,0.008105363802953791,0.007967351470103301,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_sup10cgt_siren0912 | minmax_year
shinscrit_sup10cgt_siren0912,-0.006357729638411191,0.021366574314608228,-0.29755493533020133,0.7668046940997018,fe0215_god2,~minmax_year,12,7270,7270,0.12946883222436723,0.11941399129403363,0.033964104170713494,0.033695238071122735,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.008435636996912932,3.515290451766993e-4,-23.996984353519586,1.446517005513594e-38,fe0215_god2,~minmax_year,12,7270,7270,0.12946883222436723,0.11941399129403363,0.033964104170713494,0.033695238071122735,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,-0.0041198498808944824,0.02214272417553071,-0.18605885383548293,0.8528637772187203,fe0215_god2,~minmax_year,12,7270,7270,0.22584133804683948,0.21679063135177123,0.1409094996278467,0.14055079795754521,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.008974303428079559,3.9339675688572284e-4,-22.812347257571545,5.180726841364752e-37,fe0215_god2,~minmax_year,12,7270,7270,0.22584133804683948,0.21679063135177123,0.1409094996278467,0.14055079795754521,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06733693986834932,0.008442443144228725,7.976001581293564,8.37643073435739e-12,fe0215_god2,~minmax_year,12,7270,7270,0.22584133804683948,0.21679063135177123,0.1409094996278467,0.14055079795754521,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,-0.006810561337132228,0.004597173319507024,-1.4814671677122142,0.1423619462027201,fe0215_god2,~minmax_year,12,7270,7270,0.3408373742427223,0.32638083415863184,5.360952035514677e-4,3.955829155160018e-4,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_sup10cgt_siren0912 | minmax_year+naf2d_num_main
cgt_siren0912,-0.0014138129638177105,0.014805734733878386,-0.09549090195318932,0.9241607654147845,fe0215_god2,~minmax_year,12,7270,7270,0.0988802946134617,0.0885989789265692,1.9741892951841145e-5,-1.1939547425376951e-4,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~cgt_siren0912 | minmax_year
cgt_siren0912,-0.002673766846321408,0.014880225362003565,-0.17968591074896165,0.8578479026310472,fe0215_god2,~minmax_year,12,7270,7270,0.1291842737790273,0.11912614613133166,0.03364832722574518,0.03337937323944562,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.008849268866883132,0.001628826167273005,-5.432911777012187,5.682308485646106e-7,fe0215_god2,~minmax_year,12,7270,7270,0.1291842737790273,0.11912614613133166,0.03364832722574518,0.03337937323944562,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~cgt_siren0912+ln_emp_mean_0215 | minmax_year
cgt_siren0912,7.13097908267857e-4,0.014960236045556265,0.04766622037890057,0.9620995875835296,fe0215_god2,~minmax_year,12,7270,7270,0.22569972733486732,0.21664736506571336,0.14075235300741207,0.14039358572265526,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.009234749015594398,0.0016243705263968033,-5.685124708633455,1.9981762871655316e-7,fe0215_god2,~minmax_year,12,7270,7270,0.22569972733486732,0.21664736506571336,0.14075235300741207,0.14039358572265526,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06740739132613717,0.008463202747613287,7.9647614899863735,8.814351582115035e-12,fe0215_god2,~minmax_year,12,7270,7270,0.22569972733486732,0.21664736506571336,0.14075235300741207,0.14039358572265526,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
cgt_siren0912,-0.00783909929590753,0.006627244681919055,-1.182859494730102,0.24032517134520884,fe0215_god2,~minmax_year,12,7270,7270,0.34099156620991733,0.32653840781384635,7.698907793305398e-4,6.294113600671114e-4,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~cgt_siren0912 | minmax_year+naf2d_num_main
bnuls_siren0912,-0.10689064463141232,0.042909344732409316,-2.4910807959898325,0.014778401604240507,fe0215_god2,~minmax_year,12,7270,7270,0.10393018480585592,0.09370648578736152,0.00562364830828932,0.005485290669261622,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~bnuls_siren0912 | minmax_year
bnuls_siren0912,-0.1866310259474823,0.03532148215052496,-5.283782406189558,1.0445944191424285e-6,fe0215_god2,~minmax_year,12,7270,7270,0.14354278381178942,0.13365050035178094,0.04958208883673465,0.04931756951829236,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.010469053036057165,0.0013210365351520395,-7.924877743712266,1.0560790425530263e-11,fe0215_god2,~minmax_year,12,7270,7270,0.14354278381178942,0.13365050035178094,0.04958208883673465,0.04931756951829236,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
bnuls_siren0912,-0.08984759387423913,0.027757857214741943,-3.2368346439408118,0.0017519794649600592,fe0215_god2,~minmax_year,12,7270,7270,0.2288924381055043,0.2198774018912889,0.14429533150560525,0.14393804354381223,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.010005623545908423,0.0013888655842551221,-7.204169834242562,2.713854197138989e-10,fe0215_god2,~minmax_year,12,7270,7270,0.2288924381055043,0.2198774018912889,0.14429533150560525,0.14393804354381223,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06477845209459457,0.0073849053925533455,8.771737571603106,2.2465173693713593e-13,fe0215_god2,~minmax_year,12,7270,7270,0.2288924381055043,0.2198774018912889,0.14429533150560525,0.14393804354381223,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
bnuls_siren0912,-0.11839725478389851,0.008565644319769868,-13.822340779505947,5.138359908990811e-23,fe0215_god2,~minmax_year,12,7270,7270,0.3457899425240458,0.3314420205549401,0.008045491276388539,0.007906034716748,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_god2~bnuls_siren0912 | minmax_year+naf2d_num_main
shinscrit_carence_siren0912,-0.03341015860008003,0.02005920198795321,-1.6655776545918872,0.0996608270694343,fe0215_mlo_le,~minmax_year,12,7270,7270,0.10066116370429667,0.09040016682434004,8.95245596639116e-4,7.562300471186667e-4,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_mlo_le~shinscrit_carence_siren0912 | minmax_year
shinscrit_carence_siren0912,-0.0656514056707059,0.015969790443699585,-4.110974774663167,9.385701210447665e-5,fe0215_mlo_le,~minmax_year,12,7270,7270,0.1290332228622122,0.11897335054069313,0.032414688606177244,0.03214539127486804,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_mlo_le~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.008617956657632568,0.0014318472787824596,-6.018768052526287,4.881827623593601e-8,fe0215_mlo_le,~minmax_year,12,7270,7270,0.1290332228622122,0.11897335054069313,0.032414688606177244,0.03214539127486804,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_mlo_le~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.04546157754252417,0.013355676121717128,-3.4039143453472134,0.0010352423875620237,fe0215_mlo_le,~minmax_year,12,7270,7270,0.21219523899727277,0.20298499544484006,0.12480207626591444,0.12443664915788355,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_mlo_le~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.008845102090623188,0.0014478192111364483,-6.109258685468285,3.31534612031229e-8,fe0215_mlo_le,~minmax_year,12,7270,7270,0.21219523899727277,0.20298499544484006,0.12480207626591444,0.12443664915788355,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_mlo_le~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06224765961207543,0.007094864057161035,8.773622596651053,2.2273138304564928e-13,fe0215_mlo_le,~minmax_year,12,7270,7270,0.21219523899727277,0.20298499544484006,0.12480207626591444,0.12443664915788355,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_mlo_le~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.05239484938256936,0.004385857191493247,-11.946319064878296,1.486195652058585e-19,fe0215_mlo_le,~minmax_year,12,7270,7270,0.3414745304901676,0.3270319643094375,0.002771621821577419,0.002631423820989909,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_mlo_le~shinscrit_carence_siren0912 | minmax_year+naf2d_num_main
participation_siren0912,0.02176153393686275,0.023902631702022118,0.9104241829163006,0.3653001797523633,fe0215_mlo_le,~minmax_year,12,7270,7270,0.10126377020466215,0.09100964875715734,0.001564700751082837,0.001425778349628981,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_mlo_le~participation_siren0912 | minmax_year
participation_siren0912,0.031734937926861315,0.023095613722943317,1.374067747562631,0.17321104750410132,fe0215_mlo_le,~minmax_year,12,7270,7270,0.12896543984439945,0.11890478461298903,0.03233938624778754,0.032070067958404835,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_mlo_le~participation_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.00844986151427986,0.0013412222798843338,-6.300120152349818,1.4570635600714479e-8,fe0215_mlo_le,~minmax_year,12,7270,7270,0.12896543984439945,0.11890478461298903,0.03233938624778754,0.032070067958404835,le5_panelsize20-elec-exp(ln_emp_mean_0215),fe0215_mlo_le~participation_siren0912+ln_emp_mean_0215 | minmax_year
