variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
wage_agreement_share_07_alt,0.027016495025106856,0.0029015908356246844,9.31092512886658,7.057368600803777e-15,fe0215_mlo,~minmax_year,12,18519,18519,0.2135647086944389,0.2095522837387982,0.2046419884012992,0.20451247938942363,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.019401797207827722,0.001719719992100759,11.281951304251026,5.57317203660542e-19,fe0215_mlo,~minmax_year,12,18519,18519,0.2135647086944389,0.2095522837387982,0.2046419884012992,0.20451247938942363,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08248471647299431,0.012522521136449308,6.586909742392529,2.8411224761859245e-9,fe0215_mlo,~minmax_year,12,18519,18519,0.2135647086944389,0.2095522837387982,0.2046419884012992,0.20451247938942363,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.05556886181901795,0.0011404636410401348,48.72479912497481,5.458564055199804e-67,fe0215_mlo,~minmax_year,12,18519,18519,0.27033299467409677,0.26365266459808845,0.02702472407542955,0.026971700899629858,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.04564623620639428,0.0012775189139639048,35.73037996342649,2.427853393118887e-55,fe0215_mlo,~minmax_year,12,18519,18519,0.03498257984303754,0.030164301179494757,0.024033706346054284,0.023980739544054108,panelpanSIZE1-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.016025651784126953,0.0015003275123499395,10.681435654689972,9.717086789185222e-18,fe0215_mlo,~minmax_year,12,18519,18519,0.06874903338552041,0.06404855360830763,0.05818326657713779,0.05808103409589782,panelpanSIZE1-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0187371994174908,6.404725386972153e-4,29.25527370088985,4.5480246064850065e-48,fe0215_mlo,~minmax_year,12,18519,18519,0.06874903338552041,0.06404855360830763,0.05818326657713779,0.05808103409589782,panelpanSIZE1-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.013900972872165658,0.002110128867066912,6.58773645966375,2.830439104035768e-9,fe0215_mlo,~minmax_year,12,18519,18519,0.21115459533926573,0.20712987388691506,0.20220453043483932,0.20207462452902647,panelpanSIZE1-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.02041847076099207,0.0014896825541441479,13.706591853539484,7.504453934652605e-24,fe0215_mlo,~minmax_year,12,18519,18519,0.21115459533926573,0.20712987388691506,0.20220453043483932,0.20207462452902647,panelpanSIZE1-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08231365795689108,0.012520150037439592,6.574494531674516,3.0064425093827215e-9,fe0215_mlo,~minmax_year,12,18519,18519,0.21115459533926573,0.20712987388691506,0.20220453043483932,0.20207462452902647,panelpanSIZE1-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.04031626617808576,0.001212531075461043,33.249676642519226,1.068310227004629e-52,fe0215_mlo,~minmax_year,12,18519,18519,0.2670253882105371,0.26031477596091146,0.02261419257538666,0.022560929043646927,panelpanSIZE1-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.056635572902114364,8.411067163598549e-4,67.33458644489492,1.9928541475684017e-79,fe0215_le,~minmax_year,12,18519,18519,0.037773350057703214,0.03296900555565763,0.027007632323458264,0.026954826919807107,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.023780667923462437,0.0019440187255799816,12.232736038264074,6.393695651631759e-21,fe0215_le,~minmax_year,12,18519,18519,0.06669879874397344,0.06198797042827131,0.05625670872874,0.05615426712317462,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.017355075338649183,8.263860783067175e-4,21.001170995293265,1.1656753791236697e-36,fe0215_le,~minmax_year,12,18519,18519,0.06669879874397344,0.06198797042827131,0.05625670872874,0.05615426712317462,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.023510132707828712,0.0031532565622771442,7.455826141482988,5.04852889848248e-11,fe0215_le,~minmax_year,12,18519,18519,0.2087198912701168,0.2046827478582296,0.1998667813507239,0.19973649478667987,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.01875440076084647,0.0019483684718541382,9.6256950529481209,1.5476951094728985e-15,fe0215_le,~minmax_year,12,18519,18519,0.2087198912701168,0.2046827478582296,0.1998667813507239,0.19973649478667987,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08180001700502215,0.012104050323673324,6.758069804537756,1.2984217762643072e-9,fe0215_le,~minmax_year,12,18519,18519,0.2087198912701168,0.2046827478582296,0.1998667813507239,0.19973649478667987,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.050758848575958346,0.0011595205818376662,43.77572021663745,6.287367432367095e-63,fe0215_le,~minmax_year,12,18519,18519,0.26478882257446823,0.25805773386561326,0.025845094043041583,0.025792006582226468,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.04145775925120885,0.0011375301557622931,36.445415570918875,4.495153361536886e-56,fe0215_le,~minmax_year,12,18519,18519,0.016316885184266328,0.011405409738534877,0.005311105252184811,0.0052571223533056655,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,0.006074802685206986,0.0018852889788826476,3.2222130152202624,0.001765657746420017,fe0215_le,~minmax_year,12,18519,18519,0.0632104753228897,0.05848203973021826,0.052729356763477786,0.05262653227031777,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.020073151939724938,5.241873605354705e-4,38.29384958694867,6.545551403377796e-58,fe0215_le,~minmax_year,12,18519,18519,0.0632104753228897,0.05848203973021826,0.052729356763477786,0.05262653227031777,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.0023421060475020032,0.0029802844699504173,0.7858666080761642,0.43398715433687873,fe0215_le,~minmax_year,12,18519,18519,0.20522408282124238,0.20116910365196294,0.19633186061264418,0.19620099845360373,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.02159848403699227,0.001273252938272215,16.96323125419297,6.319820358448906e-30,fe0215_le,~minmax_year,12,18519,18519,0.20522408282124238,0.20116910365196294,0.19633186061264418,0.19620099845360373,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08180906394252148,0.01198849447971623,6.823964767297278,9.589664366244504e-10,fe0215_le,~minmax_year,12,18519,18519,0.20522408282124238,0.20116910365196294,0.19633186061264418,0.19620099845360373,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.03274765416393661,0.0016554506194208685,19.781716095761784,1.0240692048141493e-34,fe0215_le,~minmax_year,12,18519,18519,0.24847964706860248,0.24159924274748668,0.00423543437112861,0.00418116927218426,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.05925025090901093,9.026184742485544e-4,65.64263041296357,1.9282122426300672e-78,fe0215_le,~minmax_year,12,18519,18519,0.03657845962946982,0.031768149105531385,0.02579937305631963,0.025746502079062372,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.02525825642795456,0.0019233853742588911,13.132187010461665,1.0118143670852077e-22,fe0215_le,~minmax_year,12,18519,18519,0.06673288211250994,0.06202222583226369,0.05629117343355006,0.05618873556906523,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.01750053434067572,7.868441536747558e-4,22.2414238689376,1.4616491700652406e-38,fe0215_le,~minmax_year,12,18519,18519,0.06673288211250994,0.06202222583226369,0.05629117343355006,0.05618873556906523,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.02549465719780331,0.003072967752789477,8.296428485024164,9.290372277759166e-13,fe0215_le,~minmax_year,12,18519,18519,0.20890345771394547,0.20486725086554725,0.20005240159811322,0.19992214525881635,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.018840187421080744,0.0018863384227977972,9.98770273318039,2.7079827872579227e-16,fe0215_le,~minmax_year,12,18519,18519,0.20890345771394547,0.20486725086554725,0.20005240159811322,0.19992214525881635,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.0818430121059559,0.012104289214378396,6.761488482011529,1.2781939632561834e-9,fe0215_le,~minmax_year,12,18519,18519,0.20890345771394547,0.20486725086554725,0.20005240159811322,0.19992214525881635,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.05319740363282204,0.0011263972847522232,47.22792246833587,8.391236914121726e-66,fe0215_le,~minmax_year,12,18519,18519,0.2640349927713097,0.257297002514393,0.024846269455560677,0.024793127562887984,panelpanSIZE1-acco_alt-one,fe0215_le~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.043783574757101824,0.0012933245565380465,33.853509187439464,2.3444996654635723e-53,fe0215_le,~minmax_year,12,18519,18519,0.033138329471458894,0.028310842567701888,0.022320753556683615,0.022267693790785192,panelpanSIZE1-acco_alt-one,fe0215_le~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.015089707383785816,0.0014444945908082226,10.446357833256291,2.993200527867042e-17,fe0215_le,~minmax_year,12,18519,18519,0.06512872459363883,0.060409971344640656,0.054669068056915515,0.05456645411586336,panelpanSIZE1-acco_alt-one,fe0215_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.018150982687184285,6.433875239296127e-4,28.211586348960694,8.962542618922306e-47,fe0215_le,~minmax_year,12,18519,18519,0.06512872459363883,0.060409971344640656,0.054669068056915515,0.05456645411586336,panelpanSIZE1-acco_alt-one,fe0215_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.012981305324047681,0.002373492645591436,5.469283988791527,3.936998456963931e-7,fe0215_le,~minmax_year,12,18519,18519,0.20670498224124112,0.20265755868124746,0.19782932883703996,0.19769871051238253,panelpanSIZE1-acco_alt-one,fe0215_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.01981937405853958,0.001683025162396321,11.776041440949346,5.4133531827577944e-20,fe0215_le,~minmax_year,12,18519,18519,0.20670498224124112,0.20265755868124746,0.19782932883703996,0.19769871051238253,panelpanSIZE1-acco_alt-one,fe0215_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08168306514638704,0.012095859078104529,6.752977578438117,1.329141053541779e-9,fe0215_le,~minmax_year,12,18519,18519,0.20670498224124112,0.20265755868124746,0.19782932883703996,0.19769871051238253,panelpanSIZE1-acco_alt-one,fe0215_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.0388360999294008,0.001219406439090605,31.848363830490793,3.955247645466527e-51,fe0215_le,~minmax_year,12,18519,18519,0.2611706760358591,0.2544064620616915,0.021051049407594946,0.020997700690941423,panelpanSIZE1-acco_alt-one,fe0215_le~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.028000208571979518,0.013126100873152012,2.1331703026334994,0.03560194354046005,fe0215_god2,~minmax_year,12,18519,18519,0.0852767958360432,0.0807096334142976,0.014694182758917207,0.014640709090337989,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.039579099424583514,0.015752255695400112,2.512598842344921,0.013745523053390449,fe0215_god2,~minmax_year,12,18519,18519,0.10636105233119963,0.10185041883686052,0.037405359738261756,0.03730087185329434,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.007394003319094287,0.002250950459206807,-3.284836096170591,0.0014496435824979787,fe0215_god2,~minmax_year,12,18519,18519,0.10636105233119963,0.10185041883686052,0.037405359738261756,0.03730087185329434,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.03901038871653574,0.017265071200691512,2.2594977027939085,0.026239510062504474,fe0215_god2,~minmax_year,12,18519,18519,0.21232806273478233,0.20830932836098015,0.15154908246335153,0.1514109282757371,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.007901289288620892,0.002278221861194492,-3.468182543239303,8.023213649144474e-4,fe0215_god2,~minmax_year,12,18519,18519,0.21232806273478233,0.20830932836098015,0.15154908246335153,0.1514109282757371,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07043168448120064,0.008330540800186845,8.454635319668675,4.3516814175142753e-13,fe0215_god2,~minmax_year,12,18519,18519,0.21232806273478233,0.20830932836098015,0.15154908246335153,0.1514109282757371,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.039642337711003416,0.012726487918286294,3.1149471846071983,0.002460710803331163,fe0215_god2,~minmax_year,12,18519,18519,0.33904471128102265,0.3329934585014702,0.034347607695980664,0.034294983587408234,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.005442081819087412,0.008708466432266665,0.6249185044709338,0.5335884048343413,fe0215_god2,~minmax_year,12,18519,18519,0.07207027130659893,0.0674371694375121,4.6860568252526935e-4,4.143599756807337e-4,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,0.011969882680520204,0.010854788838702006,1.102728285035118,0.27305296823327774,fe0215_god2,~minmax_year,12,18519,18519,0.08381780324229826,0.07919338292759182,0.013122610196436457,0.01301548646348627,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.005374762859460565,0.0017709421036595416,-3.0349737850570904,0.003136265022546049,fe0215_god2,~minmax_year,12,18519,18519,0.08381780324229826,0.07919338292759182,0.013122610196436457,0.01301548646348627,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.009155898630068231,0.013428509971551338,0.6818253588421389,0.4970810906981592,fe0215_god2,~minmax_year,12,18519,18519,0.18965587798779715,0.18552146920202062,0.1271274482257172,0.12698531743678299,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.0058009599196008075,0.0018045667334049592,-3.214599832866932,0.0018081909771725593,fe0215_god2,~minmax_year,12,18519,18519,0.18965587798779715,0.18552146920202062,0.1271274482257172,0.12698531743678299,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07042385118901787,0.008883462206370863,7.927523025708682,5.40901771529527e-12,fe0215_god2,~minmax_year,12,18519,18519,0.18965587798779715,0.18552146920202062,0.1271274482257172,0.12698531743678299,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.010553130948201801,0.015430222525283612,0.6839260374184287,0.4957598094820814,fe0215_god2,~minmax_year,12,18519,18519,0.3169575122747037,0.31070404426719145,0.002078319706645404,0.0020239370537684653,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.028247631021719333,0.013684410246096547,2.0642198321828973,0.04184350507258314,fe0215_god2,~minmax_year,12,18519,18519,0.0841328584443427,0.07955998440640055,0.013461975943269366,0.013408435401423335,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.040207757121969966,0.016035368030259158,2.507442114586761,0.013934233195821667,fe0215_god2,~minmax_year,12,18519,18519,0.10464769262661888,0.10012841096660663,0.035559792383826005,0.03545510416590292,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.0072887777101155364,0.002148572551443049,-3.392381469836876,0.001027225511720677,fe0215_god2,~minmax_year,12,18519,18519,0.10464769262661888,0.10012841096660663,0.035559792383826005,0.03545510416590292,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.04082559453353106,0.01678466720436874,2.4323148047227834,0.01695959351019594,fe0215_god2,~minmax_year,12,18519,18519,0.212021811555403,0.2080015146755836,0.1512192000823145,0.15108099217959226,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.007872910918549102,0.0021074865553211836,-3.735687375404993,3.2627513152904596e-4,fe0215_god2,~minmax_year,12,18519,18519,0.212021811555403,0.2080015146755836,0.1512192000823145,0.15108099217959226,panelpanSIZE1-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
